Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Whitman; Walt,Burroughs; John,38.907192,-77.036871,41.445927,-74.422934,1873-04-29
Whitman; Walt,Burroughs; John,38.907192,-77.036871,41.445927,-74.422934,1873-04-30
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-04-30
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-05-01
Whitman; Walt,Yates; Edmund,38.907192,-77.036871,51.507351,-0.127758,1873-05-07
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-05-07
Whitman; Thomas Jefferson,Whitman; Walt,38.907192,-77.036871,38.627003,-90.199404,1873-05-09
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-05-11
Whitman; Louisa Orr,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1873-05-12
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-05-13
Burroughs; John,Whitman; Walt,41.445927,-74.422934,38.907192,-77.036871,1873-05-14
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-05-16
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,39.925946,-75.11962,1873-05-20
Avery; Sarah,Whitman; Walt,,,39.925946,-75.11962,1873-05-20
Whitman; Walt,Bielby; Dr.,39.925946,-75.11962,39.925946,-75.11962,1873-05-20
Whitman; Walt,Whitman; Louisa Van Velsor,39.925946,-75.11962,39.925946,-75.11962,1873-05-23
Whitman; Walt,Doyle; Peter,39.925946,-75.11962,38.907192,-77.036871,1873-05-31
Burroughs; John,Whitman; Walt,41.445927,-74.422934,38.907192,-77.036871,1873-06-02
Whitman; Louisa Orr,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1873-06-05
Heyde; Hannah,Whitman; Walt,44.475883,-73.212072,38.907192,-77.036871,1873-06-07
Whitman; Walt,Doyle; Peter,38.907192,-77.036871,38.907192,-77.036871,1873-06-09
